5ba5f64a7fd36a39650003de,iut-dhaka.edu,BD,Dhaka,1000,mobile-user,2018-09-22 07:59:08
5ba5a1c3aa1244d7460002d6,live.unc.edu,US,Whitsett,27377,mobile-user,2018-09-22 01:58:28
5ba4c989b1b21e74a1000194,byui.edu,NG,Lagos,,mobile-user,2018-09-21 10:35:54
5ba43240aa124400780001b5,scarletmail.rutgers.edu,US,Piscataway,8854,mobile-user,2018-09-20 23:50:25
5ba2919cb5ee26c6f800018a,g.austincc.edu,US,Austin,78713,mobile-user,2018-09-19 18:12:46
5ba1d7d123cd53f4dd0001ef,s.sfusd.edu,US,San Francisco,94112,mobile-user,2018-09-19 05:00:03
5ba1d357aa124459df000136,utexas.edu,US,Austin,78744,mobile-user,2018-09-19 04:40:56
5ba14a449e8471ff75000113,mtmail.mtsu.edu,US,Greenville,29607,mobile-user,2018-09-18 18:56:05
5ba04a75aa1244dd21000315,hamline.edu,US,Minneapolis,55416,mobile-user,2018-09-18 00:44:38
5ba0430f7fd36a834e0002a0,student.ctuonline.edu,US,Raeford,28376,mobile-user,2018-09-18 00:13:05
5b9ff1ecb5ee26e9890001cc,manhattan.edu,US,Brooklyn,11226,mobile-user,2018-09-17 18:26:53
5b9fe2faaa124438330001f7,georgetown.edu,CH,Zurich,8048,mobile-user,2018-09-17 17:23:08
5b9fbe02b1b21e75f4000081,student.monash.edu,ZA,Johannesburg,2000,mobile-user,2018-09-17 14:45:23
5b9fb4d8b1b21e022c0002f0,pace.edu,US,Briarcliff Manor,10510,mobile-user,2018-09-17 14:06:18
5b9f6b5f9c3fe7fc43000287,sjsu.edu,US,San Jose,95126,mobile-user,2018-09-17 08:52:48
5b9f22ca23cd53c87c0001d0,fiu.edu,US,Miami,33186,mobile-user,2018-09-17 03:43:07
5b9d98ad927cfce0060003e4,mail.stmarytx.edu,US,San Antonio,78233,mobile-user,2018-09-15 23:41:35
5b9d8d9c51d6f58e87000237,student.american.edu,US,Arvada,80003,mobile-user,2018-09-15 22:54:21
5b9d40cf51d6f5004900024b,cornell.edu,US,Ithaca,14850,mobile-user,2018-09-15 17:26:41
5b9d2a03821b96c6420000d3,bc.edu,US,Brighton,2135,mobile-user,2018-09-15 15:49:24
5b9cd1359c3fe7950e000203,hawaii.edu,US,Honolulu,96819,mobile-user,2018-09-15 09:30:30
5b9bb2fbaa12441e0b0001e4,g.clemson.edu,US,Clemson,29634,mobile-user,2018-09-14 13:09:17
5b9b73a0927cfcdd9c000314,student.ie.edu,IT,Pavone Canavese,10018,mobile-user,2018-09-14 08:38:57
5b9adbeab5ee2673c900009d,nyu.edu,US,New York,10003,mobile-user,2018-09-13 21:51:39
5b9ad0c723cd53da82000068,student.morainepark.edu,US,Madison,53711,mobile-user,2018-09-13 21:04:08
5b9a854f9c3fe7e4c0000035,udayton.edu,US,Dayton,45469,mobile-user,2018-09-13 15:42:08
5b9a78cf927cfcb011000141,brown.edu,US,Providence,2912,mobile-user,2018-09-13 14:48:49
5b9a750eb1b21e1e3d0000cf,ttu.edu,US,Marshall,75672,mobile-user,2018-09-13 14:32:47
5b99c68eb1b21eec2500004c,mail.pima.edu,US,Los Angeles,90009,mobile-user,2018-09-13 02:08:16
5b99c671b5ee26d7200002a5,asu.edu,US,Albuquerque,87120,mobile-user,2018-09-13 02:07:46
5b99a38d927cfce6560000c4,alumni.scu.edu,US,Henderson,89052,mobile-user,2018-09-12 23:38:54
5b99976b9e8471e7a9000276,vcu.edu,US,Charlottesville,22901,mobile-user,2018-09-12 22:47:08
5b999287b5ee260ded00030d,ucsd.edu,US,San Diego,92192,mobile-user,2018-09-12 22:26:17
5b997d48b1b21e1431000022,nyu.edu,US,Brooklyn,11201,mobile-user,2018-09-12 20:55:37
5b9968167fd36a2ef90000ce,pipeline.sbcc.edu,US,Santa Barbara,93109,mobile-user,2018-09-12 19:25:11
5b993b84927cfc9380000061,students.tntech.edu,US,Cookeville,38501,mobile-user,2018-09-12 16:15:02
5b984278927cfcaa94000129,my.bridgeport.edu,US,Fremont,94539,mobile-user,2018-09-11 22:32:26
5b9836d2961baec1a4000039,umich.edu,US,Ann Arbor,48105,mobile-user,2018-09-11 21:42:44
5b97e4c5b1b21e3ebc0001ab,iu.edu,US,Bloomington,47406,mobile-user,2018-09-11 15:52:39
5b9723be23cd53323c000174,students.ccsnh.edu,US,Concord,3301,mobile-user,2018-09-11 02:09:03
5b96c5a7aa1244e23f0000d1,mail.wlc.edu,US,Milwaukee,53226,mobile-user,2018-09-10 19:27:36
5b96a9cb961baec832000021,my.waketech.edu,US,Raleigh,27604,mobile-user,2018-09-10 17:28:45
5b96821b51d6f5981800019e,fau.edu,US,Miami,33127,mobile-user,2018-09-10 14:39:24
5b963ba4b5ee262c230001c4,somaiya.edu,IN,Mumbai,400056,mobile-user,2018-09-10 09:38:45
5b95d288927cfc74b90001d3,umich.edu,US,Ann Arbor,48105,mobile-user,2018-09-10 02:10:17
5b949988aa124444fb000453,princeton.edu,US,New York,10013,mobile-user,2018-09-09 03:54:49
5b93cab6aa1244af4000029d,tamu.edu,US,Houston,77002,mobile-user,2018-09-08 13:12:23
5b930a1fb5ee260bd7000297,miamioh.edu,US,Chicago,60623,mobile-user,2018-09-07 23:30:40
5b92b6d5b5ee26e7ff000001,my.anokaramsey.edu,US,Minneapolis,55429,mobile-user,2018-09-07 17:35:19
5b927d447fd36abe25000072,capellauniversity.edu,US,Maumelle,72113,mobile-user,2018-09-07 13:29:41
5b91b35451d6f52c190002d0,csp.edu,US,San Jose,95131,mobile-user,2018-09-06 23:08:06
5b917d5623cd5336ac00024c,ucdavis.edu,US,Seattle,98144,mobile-user,2018-09-06 19:17:43
5b9174fb9c3fe743b8000148,bxscience.edu,US,New York,10128,mobile-user,2018-09-06 18:42:04
5b917313927cfca47000015e,bxscience.edu,US,New York,10128,mobile-user,2018-09-06 18:33:56
5b9168c1b5ee26a2ad0001c5,my.waketech.edu,US,Raleigh,27603,mobile-user,2018-09-06 17:49:55
5b90914d927cfc3664000266,students.domincan.edu,US,Corte Madera,94925,mobile-user,2018-09-06 02:30:38
5b9035b2821b9639a0000072,aps.edu,US,Albuquerque,87111,mobile-user,2018-09-05 19:59:47
5b8fe7007fd36a867b00000f,njit.edu,US,Newark,7102,mobile-user,2018-09-05 14:24:01
5b8fc43caa33d10fb8000011,osu.edu,US,Marysville,43040,mobile-user,2018-09-05 11:55:42
5b8f1e12aa33d152cf000048,columbia.edu,US,Charlotte,28205,mobile-user,2018-09-05 00:06:43
5b8da8e023cd5397210001e7,fau.edu,US,Boca Raton,33428,mobile-user,2018-09-03 21:34:25
5b8d92e59c3fe7372b000029,stonybrook.edu,US,Stony Brook,11790,mobile-user,2018-09-03 20:00:38
5b8d8f9a821b9643cc000240,pointloma.edu,US,Bremerton,98337,mobile-user,2018-09-03 19:46:36
5b8c8a56b1b21ebaf30001bb,vt.edu,US,Brooklyn,11239,mobile-user,2018-09-03 01:11:51
5b8c23a6aa1244e8810000b9,bc.edu,US,Chestnut Hill,2467,mobile-user,2018-09-02 17:53:43
5b8b2c1eaa33d13d6e000153,ncsu.edu,US,Mebane,27302,mobile-user,2018-09-02 00:17:35
5b8aef81b1b21eaa77000015,csu.fullerton.edu,US,Fullerton,92831,mobile-user,2018-09-01 19:58:59
5b89c350b1b21e80c10001ca,wiu.edu,US,Davenport,52806,mobile-user,2018-08-31 22:38:09
5b897e9faa1244fccf000037,hms.harvard.edu,US,Brookline,2445,mobile-user,2018-08-31 17:45:05
5b894e41aa33d11f1a0001a6,kean.edu,US,Warminster,18974,mobile-user,2018-08-31 14:18:42
5b89024f9e84713c2b0001e9,uic.edu,US,Chicago,60612,mobile-user,2018-08-31 08:54:41
5b8844657fd36acdfc0001a8,princeton.edu,US,Boston,2115,mobile-user,2018-08-30 19:24:23
5b883aaeb1b21e76870000b5,ualr.edu,US,Little Rock,72204,mobile-user,2018-08-30 18:42:55
5b87e4d17fd36a27af000009,auburn.edu,US,Austin,78735,mobile-user,2018-08-30 12:36:35
5b87d31823cd539af4000247,whu.edu,DE,Vallendar,56179,mobile-user,2018-08-30 11:20:57
5b87312251d6f5e4fa00011b,my.chattanoogastate.edu,US,Chattanooga,37406,mobile-user,2018-08-29 23:49:57
5b871faf9e84716712000160,mail.citytech.cuny.edu,US,Brooklyn,11212,mobile-user,2018-08-29 22:35:29
5b870d46961bae67c70000be,csumb.edu,US,Seaside,93955,mobile-user,2018-08-29 21:16:55
5b86f60bb5ee26e87c0000cd,ucsc.edu,US,Santa Cruz,95064,mobile-user,2018-08-29 19:37:48
5b86e4f1b1b21e07ce000289,students.uwf.edu,US,Pensacola,32514,mobile-user,2018-08-29 18:24:50
5b860074b1b21e8e65000068,yale.edu,US,Natick,1760,mobile-user,2018-08-29 02:09:57
5b85e12a961baeaf510002a5,tcu.edu,US,Denton,76203,mobile-user,2018-08-28 23:56:27
5b85a1f52ddfa34feb0000c7,tamu.edu,US,College Station,77840,mobile-user,2018-08-28 19:26:46
5b85a1de51d6f5588a0000c6,email.arizona.edu,US,Tucson,85719,mobile-user,2018-08-28 19:26:24
5b85983d9e8471cc94000298,mymail.eku.edu,US,Richmond,40475,mobile-user,2018-08-28 18:45:18
5b8596d5aa124497cb000227,berkeley.edu,US,Berkeley,94709,mobile-user,2018-08-28 18:39:18
5b8554cc961bae4d04000368,studeny.cuny.edu,US,New York,10019,mobile-user,2018-08-28 13:57:33
5b84e173b1b21e8569000212,colorado.edu,US,Aurora,80017,mobile-user,2018-08-28 05:45:24
5b84ad6e927cfcd55100016b,essec.edu,FR,Ballancourt-sur-Essonne,91610,mobile-user,2018-08-28 02:03:27
5b84a04f23cd5372cf00002d,ucsc.edu,US,San Mateo,94403,mobile-user,2018-08-28 01:07:29
5b8487d7927cfc23480001b6,metrotech.edu,US,Oklahoma City,73106,mobile-user,2018-08-27 23:23:05
5b847add51d6f5dea80000bd,vcu.edu,US,Chester,23831,mobile-user,2018-08-27 22:27:42
5b84452db1b21eaf3c0001b3,iu.edu,US,Bloomington,47401,mobile-user,2018-08-27 18:38:38
5b842fda23cd530b930002ae,trinity.edu,US,San Antonio,78212,mobile-user,2018-08-27 17:07:40
5b841609b5ee2618af000036,email.sc.edu,US,Columbia,29208,mobile-user,2018-08-27 15:17:30
5b82d88a9e8471661e000371,springfieldcollege.edu,US,Pittsfield,1201,mobile-user,2018-08-26 16:42:52
5b81a59daa33d19ddf000203,live.marshall.edu,US,,,mobile-user,2018-08-25 18:53:18
5b803693aa33d1974e0000d7,stevens.edu,US,West New York,7093,mobile-user,2018-08-24 16:47:16
5b802eede12813bff9000022,mail.davistech.edu,US,Kaysville,84037,mobile-user,2018-08-24 16:14:38
5b7f46c4821b9659900002a4,asu.edu,US,New York,10012,mobile-user,2018-08-23 23:44:05
5b7f3098961baedd530000dc,iastate.edu,US,Ames,50014,mobile-user,2018-08-23 22:09:29
5b7ef6bfe12813820400003c,wiu.edu,US,Macomb,61455,mobile-user,2018-08-23 18:02:41
5b7eea53aa33d19d5b0001b0,ou.edu,US,Norman,73069,mobile-user,2018-08-23 17:09:41
5b7ecf5d2524c811d8000258,asu.edu,US,Tempe,85287,mobile-user,2018-08-23 15:14:39
5b7ebe942524c8c2b20002ec,kent.edu,US,Kent,44242,mobile-user,2018-08-23 14:03:01
5b7e323f961bae5952000234,ttu.edu,US,Lubbock,79416,mobile-user,2018-08-23 04:04:17
5b7dc769aa33d102bd000016,vt.edu,US,Blacksburg,24061,mobile-user,2018-08-22 20:28:26
5b7dbab058212275600000ce,bu.edu,US,East Hampton,6424,mobile-user,2018-08-22 19:34:09
5b7d53d39e847124600001df,gatech.edu,US,Atlanta,30318,mobile-user,2018-08-22 12:15:16
5b7ccde5821b96213900020e,hawaii.edu,US,Ewa Beach,96706,mobile-user,2018-08-22 02:43:50
5b7c788323cd534d5e0001c2,student.ie.edu,DO,Santo Domingo,10202,mobile-user,2018-08-21 20:39:33
5b7c32a5961baef4c00001f1,ou.edu,US,Oklahoma City,73142,mobile-user,2018-08-21 15:41:26
5b7aebe22524c8e7f8000197,mmm.edu,US,Sayreville,8872,mobile-user,2018-08-20 16:27:15
5b7a39699e8471ed2c0003bc,net.elmhurst.edu,US,Oswego,60543,mobile-user,2018-08-20 03:45:46
5b7a38c423cd5314c40000a4,bucs.fsw.edu,US,Fort Myers,33905,mobile-user,2018-08-20 03:43:01
5b7a09da2ddfa3f65b0002b5,loyola.edu,US,Catonsville,21228,mobile-user,2018-08-20 00:22:51
5b7887222ddfa3d1d40002c8,umass.edu,US,Quincy,2169,mobile-user,2018-08-18 20:52:52
5b77330c9e84713c38000042,my.utsa.edu,US,San Antonio,78249,mobile-user,2018-08-17 20:41:49
5b75ef22aa33d1956b00019b,husky.neu.edu,US,Boston,2115,mobile-user,2018-08-16 21:39:48
5b74b37d836966f47f000008,stu.sctech.edu,US,Griffin,30224,mobile-user,2018-08-15 23:13:02
5b7488499e84710aeb00005c,dcds.edu,US,Birmingham,48009,mobile-user,2018-08-15 20:08:43
5b737cb523cd5311b9000334,msu.edu,US,,,mobile-user,2018-08-15 01:07:02
5b72e1082ddfa342a90000dc,depauw.edu,US,Greenwood,46143,mobile-user,2018-08-14 14:02:50
5b722b1e9e8471d4f900024e,email.cpcc.edu,US,Charlotte,28269,mobile-user,2018-08-14 01:06:39
5b71d43e2524c8bfa0000070,myhunter.cuny.edu,US,New York,10065,mobile-user,2018-08-13 18:55:59
5b71d1919e8471a23e00003b,mail.uc.edu,US,Indianapolis,46204,mobile-user,2018-08-13 18:44:34
5b71694de1281395ad00039b,sas.upenn.edu,PK,Hyderabad,71000,mobile-user,2018-08-13 11:19:42
5b714830b1b21ec1630001f6,jhu.edu,US,Baltimore,21205,mobile-user,2018-08-13 08:58:25
5b6f8a7ce12813a14100033f,uoregon.edu,US,Davis,95616,mobile-user,2018-08-12 01:16:45
5b6f6a5a821b9681990002ce,bison.howard.edu,US,Alexandria,22303,mobile-user,2018-08-11 22:59:39
5b6f06deb1b21efcac0002ce,bc.edu,US,Taunton,2780,mobile-user,2018-08-11 15:55:12
5b6e5ce723cd5309a2000014,utah.edu,US,Belton,76513,mobile-user,2018-08-11 03:50:01
5b6e1debb5ee261b2c00017b,relay.edu,US,,,mobile-user,2018-08-10 23:21:16
5b6df87caa33d1990b0000c1,mix.wvu.edu,US,Point Pleasant Beach,8742,mobile-user,2018-08-10 20:41:33
5b6cc2f42ddfa37de800009f,email.vccs.edu,US,Reston,20190,mobile-user,2018-08-09 22:40:54
5b6c9617961bae6e9c0000d9,columbia.edu,US,New York,10027,mobile-user,2018-08-09 19:29:28
5b6b9b81961bae595d00039d,mail.fresnostate.edu,US,Fresno,93722,mobile-user,2018-08-09 01:40:19
5b6a1efe961bae1a1a000415,zanestate.edu,US,Columbus,43230,mobile-user,2018-08-07 22:36:47
5b68aa3423cd538f3e000196,osu.edu,US,Columbus,43210,mobile-user,2018-08-06 20:06:14
5b67762a2ddfa361e90001ba,umich.edu,US,,,mobile-user,2018-08-05 22:11:55
5b66492d2524c8212300004d,murraystate.edu,US,Princeton,47670,mobile-user,2018-08-05 00:47:43
5b652c74836966f69800005b,illinois.edu,US,,,mobile-user,2018-08-04 04:32:53
5b6522ce58212238bf000450,msu.edu,US,Chicago,60601,mobile-user,2018-08-04 03:51:44
5b650a42961baea27800017b,email.bakersfieldcollege.edu,US,Bakersfield,93308,mobile-user,2018-08-04 02:07:00
5b636bfb821b96331100036d,uw.edu,US,Seattle,98133,mobile-user,2018-08-02 20:39:24
5b63171d8369669290000367,binghamton.edu,US,New York,10022,mobile-user,2018-08-02 14:37:18
5b60da80836966361f000098,tamu.edu,US,Big Spring,79720,mobile-user,2018-07-31 21:54:09
5b609075836966eedc0001d2,student.ie.edu,BO,La Paz,,mobile-user,2018-07-31 16:38:15
5b5fc6e4b5ee268072000233,umn.edu,US,Minneapolis,55406,mobile-user,2018-07-31 02:18:13
5b5ef63c2524c8babc00018d,cornell.edu,US,Ithaca,14850,mobile-user,2018-07-30 11:27:57
5b5e40b0e12813da69000541,ole.augie.edu,US,Sioux Falls,57106,mobile-user,2018-07-29 22:33:22
5b5cc54daa33d132b8000118,uh.edu,US,Crosby,77532,mobile-user,2018-07-28 19:34:39
5b5907e223cd5392bc0001de,usc.edu,US,Monrovia,91016,mobile-user,2018-07-25 23:29:40
5b57e9ffb5ee261335000186,atu.edu,US,Ward,72176,mobile-user,2018-07-25 03:09:52
5b5788b49e84716fbf000115,artic.edu,US,Roselle,60172,mobile-user,2018-07-24 20:14:45
5b5657e5b1b21ed447000184,uw.edu,US,Tacoma,98405,mobile-user,2018-07-23 22:34:14
5b54ddbf2ddfa398af00003c,binghamton.edu,US,Los Angeles,90009,mobile-user,2018-07-22 19:40:48
5b514137b1b21e19ca000251,phystech.edu,RU,Dolgoprudnyy,141707,mobile-user,2018-07-20 01:56:08
5b5101962524c84ae40001e0,baker.edu,US,Rochester,48307,mobile-user,2018-07-19 21:24:39
5b4ef4909e8471e91d0001a8,valpo.edu,US,Chicago,60659,mobile-user,2018-07-18 08:04:33
5b4a522bb1b21e344d00016c,berkeley.edu,US,New York,10003,mobile-user,2018-07-14 19:42:36
5b4818cb58212227d8000077,students.reinhardt.edu,US,Jasper,30143,mobile-user,2018-07-13 03:13:16
5b47ff8ab1b21e3a2500019c,emich.edu,US,Ypsilanti,48198,mobile-user,2018-07-13 01:25:31
5b43feeeb5ee2621340003ca,vols.utk.edu,US,Knoxville,37931,mobile-user,2018-07-10 00:33:51
5b42573b2ddfa3f24e00019f,colorado.edu,US,Boulder,80304,mobile-user,2018-07-08 18:26:05
5b419a482524c8f451000046,augustana.edu,US,Sugar Grove,60554,mobile-user,2018-07-08 04:59:54
5b41398aaa33d1372000033b,ucla.edu,GB,Edinburgh,EH8,mobile-user,2018-07-07 22:07:07
5b40dc90e12813d1c0000181,usc.edu,US,Mesa,85204,mobile-user,2018-07-07 15:30:25
5b3e404cb5ee267a660000b7,buffalo.edu,US,Bethpage,11714,mobile-user,2018-07-05 15:59:10
5b3c0f4caa33d1a60b00010a,umich.edu,US,Ann Arbor,48105,mobile-user,2018-07-04 00:05:33
5b3a5e41961baed021000246,mymail.champlain.edu,US,Hopewell,23860,mobile-user,2018-07-02 17:17:55
5b366d0f2524c814160001d1,maine.edu,US,Augusta,4330,mobile-user,2018-06-29 17:32:00
5b357346b5ee2688360000ce,berkeley.edu,US,Colorado Springs,80906,mobile-user,2018-06-28 23:46:16
5b350768961bae618d0000ae,utah.edu,US,Salt Lake City,84108,mobile-user,2018-06-28 16:06:01
5b34f6182524c831f200030f,fandm.edu,US,The Bronx,10458,mobile-user,2018-06-28 14:52:09
5b33d2f8b5ee2685900000c5,uchicago.edu,US,Lafayette,47905,mobile-user,2018-06-27 18:10:01
5b2d3aa9b5ee26650c000270,nyu.edu,IN,Mumbai,,mobile-user,2018-06-22 18:06:35
5b2c7ee323cd530bc8000494,pipeline.sbcc.edu,US,Santa Barbara,93101,mobile-user,2018-06-22 04:45:25
5b27ce9eb1b21e3c400001b1,husky.neu.edu,US,Estacada,97023,mobile-user,2018-06-18 15:24:15
5b2697a12524c8616a0000c7,hampshire.edu,US,Amherst,1002,mobile-user,2018-06-17 17:17:22
5b231d7caa33d1f9290000b2,osu.edu,US,Dayton,45406,mobile-user,2018-06-15 01:59:25
5b21d3238369666f2d00039d,dukes.jmu.edu,US,Manassas,20110,mobile-user,2018-06-14 02:29:56
5b20a3f72524c890d6000056,fiu.edu,US,Miami,33175,mobile-user,2018-06-13 04:56:24
5b2066d9aa33d172c1000098,ucdavis.edu,US,San Francisco,94112,mobile-user,2018-06-13 00:35:39
5b19b4328369662439000052,seattleu.edu,US,Seattle,98112,mobile-user,2018-06-07 22:39:47
5b1977e083696666d4000166,umkc.edu,US,Plymouth,55442,mobile-user,2018-06-07 18:22:25
5b17479baa33d1a5920000e9,wne.edu,US,South Yarmouth,2664,mobile-user,2018-06-06 02:31:56
5b1600dbb5ee26b67b00017c,husky.neu.edu,US,Boston,2115,mobile-user,2018-06-05 03:17:48
5b1541ffb5ee2696290006c2,ncsu.edu,US,Raleigh,27606,mobile-user,2018-06-04 13:43:28
5b12c3ea9e8471023700024b,unh.newhaven.edu,US,Merrimack,3054,mobile-user,2018-06-02 16:20:59
5b0df9dc2524c8b3380003c1,umich.edu,US,Belleville,48111,mobile-user,2018-05-30 01:09:49
5b0d66db92f407e84a0000b4,umich.edu,US,Ann Arbor,48105,mobile-user,2018-05-29 14:42:36
5b0cd97ddd1ede9b490002ad,my.waketech.edu,US,Raleigh,27603,mobile-user,2018-05-29 04:39:26
5b078fb8aa33d160460002fe,asu.edu,US,Poway,92064,mobile-user,2018-05-25 04:23:22
5b0471f58369667819000133,unh.edu,US,Durham,3824,mobile-user,2018-05-22 19:39:34
5b021c35582122ff9a0002c7,uconn.edu,US,Glastonbury,6033,mobile-user,2018-05-21 01:09:10
5afed2819e8471826e0002f0,uiowa.edu,US,Iowa City,52240,mobile-user,2018-05-18 13:17:55
5afe473a582122080e0004a3,gus.pittstate.edu,MY,Kuala Lumpur,50250,mobile-user,2018-05-18 03:23:39
5afc8d9723cd53c59000002e,columbia.edu,US,Laurelton,8724,mobile-user,2018-05-16 19:59:20
5afc6291dd1ede44a50001ca,baylor.edu,US,Sterling Heights,48311,mobile-user,2018-05-16 16:55:46
5af9f77c9e84714eaf000097,latech.edu,US,Ruston,71270,mobile-user,2018-05-14 20:54:21
5aede67d92f40745fb00008d,wisc.edu,US,Madison,53715,mobile-user,2018-05-05 17:14:38
5ae27a63836966ed930004a9,bths.edu,US,New York,10027,mobile-user,2018-04-27 01:18:28
5ae237feb1b21e1961000109,oswego.edu,US,Brooklyn,11237,mobile-user,2018-04-26 20:35:11
5aceabe12524c87a26000004,su.suffolk.edu,US,Boston,2115,mobile-user,2018-04-12 00:44:18
5aca914ae12813aa07000472,usc.edu,US,Los Angeles,90007,mobile-user,2018-04-08 22:01:47
5ac91e2be12813a6f500010c,asu.edu,US,Carrollton,75007,mobile-user,2018-04-07 19:38:20
5ac52421e12813993d0000e4,colorado.edu,US,Aurora,80015,mobile-user,2018-04-04 19:14:42
5ac44697e128134056000354,cwu.edu,US,Cathlamet,98612,mobile-user,2018-04-04 03:29:28
5ac17156aa33d1bd780001b0,berkeley.edu,US,Berkeley,94710,mobile-user,2018-04-01 23:55:03
5abbb8a4dd1edef0230001c3,vikings.berry.edu,US,Mount Berry,30149,mobile-user,2018-03-28 15:45:42
5abacb55821b96699300015a,crimson.ua.edu,US,Chantilly,20151,mobile-user,2018-03-27 22:53:10
5aa6e351dd1edec7d40002e9,jjay.cuny.edu,US,The Bronx,10457,mobile-user,2018-03-12 20:30:10
5aa4c553821b96714b000424,student.scad.edu,US,Savannah,31401,mobile-user,2018-03-11 05:57:40
5aa44437821b96b1b8000443,mail.aub.edu,LB,Beirut,,mobile-user,2018-03-10 20:46:48
5a950010b5ee26454a0002d9,my.csun.edu,US,Glendale,91202,mobile-user,2018-02-27 06:52:01
5a8dbdaa961bae3a40000117,nyu.edu,US,New York,10003,mobile-user,2018-02-21 18:42:51
5a8cbf519e8471f04000009a,hawk.iit.edu,US,Chicago,60616,mobile-user,2018-02-21 00:37:38
5a8c3feee12813f62800034e,fiu.edu,US,Orlando,32801,mobile-user,2018-02-20 15:34:07
5a8396c6854be98125000f98,u.brockport.edu,US,Philadelphia,19128,mobile-user,2018-02-14 01:54:16
5a6e66e223cd53bf1e0007b9,reed.edu,US,Portland,97213,mobile-user,2018-01-29 00:12:19
5a6de558961baed7f600172c,auburn.edu,US,Fayetteville,30215,mobile-user,2018-01-28 14:59:37
5a6d511392f40713c300055e,umn.edu,US,Saint Paul,55117,mobile-user,2018-01-28 04:27:01
5a67761f5821225bfa000a9e,husky.neu.edu,US,Thousand Oaks,91362,mobile-user,2018-01-23 17:51:28
5a563c9c2524c8e170000e4f,mail.uc.edu,US,Cincinnati,45221,mobile-user,2018-01-10 16:17:33
5a551c3d5821224ec20002e4,maricopa.edu,US,Scottsdale,85266,mobile-user,2018-01-09 19:47:10
5a531245dd1ede1fc80004ba,uwm.edu,US,Sioux Falls,57106,mobile-user,2018-01-08 06:40:07
5a4b63d15821226431000e4a,email.phoenix.edu,US,Stamford,6902,mobile-user,2018-01-02 10:49:54
5a46eb512524c82857000995,berkeley.edu,US,Agoura Hills,91301,mobile-user,2017-12-30 01:26:43
5a4592479e847190bb000ab4,umich.edu,US,Ann Arbor,48105,mobile-user,2017-12-29 00:54:33
5a4478b3821b96e769000555,fordham.edu,US,Brooklyn,11211,mobile-user,2017-12-28 04:53:08
5a3735012524c80bab0000a9,iupui.edu,US,Kokomo,46902,mobile-user,2017-12-18 03:24:51
5a2010ba92f40742e1000021,mgh.harvard.edu,US,Charlestown,2129,mobile-user,2017-11-30 14:07:56
5a1f056caa33d13fc9000189,mail.smu.edu,US,St Louis,63131,mobile-user,2017-11-29 19:07:25
5a1c57dfe1281358890000c3,ucmo.edu,US,Warrensburg,64093,mobile-user,2017-11-27 18:22:25
